featureid	rab.all	rab.win.Trt1	rab.win.Trt3	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Pseudoscardovia_u_b|9a4e460241625bd33e1444c1ad8ce57f	5.156395048584	5.63256211710079	4.63267749563667	-1.16345885896087	1.01299642032044	-1.13269719843535	0.0668158626888686	0.0114539728201074	0.0565950012409978	0.00662878787878788	0.0306607205399819
Rikenellaceae_RC9_gut_gr_u_r|81ffeaa319d4a3683d32a739093dab80	1.19382898036536	-1.35677964770599	3.56420209027468	5.69329596583805	4.24027345765886	1.51787338635674	0.000156632676208107	0.00391126296076534	0.0223627646703823	0.000310800310800311	0.00266698579198579
F082_u_r|ea7595bee6c1b82981459b8f86f9c125	5.56201397402548	6.23357568680792	4.88418342066991	-1.33541023545191	0.642631430995101	-1.88503265759938	0.0290195918682355	0.000395302635915074	0.00365800087395598	0.00127719502719503	0.00794159833222333
Spirochaetaceae|802336f722117711ba9c546f49a4f50f	2.71090002741723	1.54146067150851	3.51008365132701	1.95327625429808	0.811811167495719	2.21463537493586	0.00668916322927815	0.000178493970911335	0.00208970451126753	0.000492909867909868	0.00345523111148111
F082_u_r|77187fc5bcbdc5af239a6fef481430b2	6.5213380396829	7.24836613813205	5.86783533974035	-1.33748012696682	0.663707585025402	-1.89293836848785	0.0245009418517793	0.00044275938214605	0.00370708378195671	0.00143987956487956	0.00860117891367891
Prevotella_u_r|30d01f6e414133dbea2c154c0291625f	-0.831325237484572	-3.19247987610828	3.52777450866619	7.14613212467955	2.73157326017043	2.72791234074488	0.000156632676208107	0.000426290497983237	0.00372941095937771	0.000310800310800311	0.00266698579198579
Rikenellaceae_RC9_gut_gr|01fe362d9a20df796e9502d11a75a3c8	-0.172629377327893	-5.44970295492365	2.63168597348522	8.28242009935713	4.12051915659215	1.91066120656489	0.00225454685186617	0.00084407351671088	0.00648803503463508	0.000313228438228438	0.00266698579198579
