featureid	rab.all	rab.win.Trt1	rab.win.Trt5	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Methanomethylophilaceae|898c387af1af6f5578d717b5d09aa6e2	2.38346008107366	1.70258658989006	3.08158305560786	1.32909423552388	1.31913342610869	1.14388468150845	0.109162111532595	0.00547140478430335	0.0259273020846617	0.00964695027195027	0.037527301980427
Methanomethylophilaceae_uncl|9af52a9758c50a5a0cdfc9eb06d55d6f	3.74843315480084	2.48278966554396	4.66848857195638	1.85890906417524	0.919311534883904	2.15967217883324	0.00390865404955307	2.45838016235918e-05	0.000440123185715855	0.000184537684537685	0.00180895493395493
Methanimicrococcus_unid_methanogen|48e85a9a857b4a2519ae19161151bd77	-2.53698109715316	-8.47756649710291	1.26920526690694	9.2319308259963	4.41638951633429	2.20869981553068	0.000137056276785441	0.000106666488421486	0.00101965474283127	0.000155400155400155	0.00162077505827506
Methanobrevibacter_wolinii|b43f853c5e314c86eedefe7670431b80	-2.43234532665755	-0.224760484271016	-8.21378757558469	-7.82909253667663	3.85711497961564	-1.8834497062657	0.0644536990219286	0.000819849294192319	0.00557139500966415	0.00185873154623155	0.00977668165168165
Methanomicrobium|37c03b396436fff90b9707c1892c3990	5.84822765121473	4.89432613190669	6.40325970625117	1.90290606200715	1.80887600063361	1.02807237776332	0.146484599709521	0.00787062899902955	0.0323668090469058	0.0198232323232323	0.0668036968818219
Methanomethylophilaceae_uncl|d2f4c2e460ea27e6b4b45e72bd385f51	1.57347891463832	0.784156026131732	1.99902464680083	1.28576355386531	0.583762419926853	2.38740696857217	0.00196888864670557	0.000103604559587787	0.000979743762426519	0.000180895493395493	0.00177192599067599
Candidatus_Methanomethylophilus_uncl|7f9f3dfd00171d3cdbbb43e99571f427	1.58178767332024	0.913457234428803	1.96106335709781	0.94731346928485	0.809586166236128	1.10043349882074	0.113060734311973	0.00857423851049677	0.0332614788695329	0.0139398795648796	0.0490874511115988
Methanobrevibacter_wolinii|80e76fce75cdd45abb462b692c741f77	-1.17806045585349	0.506898332744507	-6.89865140462643	-7.10425089349757	4.76062518873565	-1.29871865250034	0.060429462762738	0.00425509898508056	0.0193567742566222	0.00283969502719503	0.0130163384069634
