#SampleID	B1037	B1038	B1039	B1040	B1041	B1042	B1043	B1044	B1045	B1046	B2037	B2038	B2039	B2040	B2041	B2042	B2043	B2044	B2045	B2046
B2037	0.7575107296137339	0.7497360084477297	0.7895424836601307	0.7803790412486065	0.7800224466891134	0.7704545454545455	0.7301204819277108	0.7471839799749687	0.7697044334975369	0.7649082568807339	0.0	0.5565110565110565	0.5768321513002365	0.5641025641025641	0.6460280373831776	0.6274509803921569	0.5740540540540541	0.5621500559910414	0.5997693194925029	0.5848161328588375
B2038	0.7391774891774892	0.7370095440084835	0.7819843342036553	0.7739420935412027	0.7582292849035187	0.7680995475113123	0.7399049881235155	0.7586206896551724	0.7686658506731946	0.7568807339449541	0.5565110565110565	0.0	0.5951276102088167	0.5832335329341317	0.6704675028506272	0.631525076765609	0.6071428571428571	0.5906113537117904	0.6387959866220736	0.593200468933177
B2039	0.7391763463569165	0.7435633367662204	0.7791878172588832	0.75	0.7367829021372329	0.7222857142857143	0.7398843930635838	0.726044226044226	0.7347188264058679	0.7309007981755986	0.5768321513002365	0.5951276102088167	0.0	0.5379975874547648	0.5874704491725768	0.58298755186722	0.5476956055734191	0.5414364640883977	0.5397196261682243	0.5575117370892019
B2040	0.7542735042735043	0.7531380753138075	0.7854356306892067	0.7714604236343366	0.7528473804100227	0.7442396313364056	0.7296650717703349	0.7179161372299873	0.7459526774595268	0.7369033760186263	0.5641025641025641	0.5832335329341317	0.5379975874547648	0.0	0.6057347670250897	0.5643776824034334	0.5369349503858876	0.5499438832772167	0.5674091441969521	0.5582232893157263
B2041	0.7428884026258206	0.7473347547974414	0.7691275167785235	0.7442129629629629	0.7136038186157518	0.7087845968712395	0.7240537240537241	0.7363057324840764	0.7159533073929961	0.7117008443908324	0.6460280373831776	0.6704675028506272	0.5874704491725768	0.6057347670250897	0.0	0.5305895439377085	0.6122881355932204	0.5896017699115044	0.5840188014101058	0.6264501160092807
B2042	0.7147030185004869	0.7217473884140551	0.7650397275822929	0.7376884422110552	0.7306910569105691	0.7095435684647303	0.7372793354101765	0.7317339149400218	0.7199558985667034	0.7173913043478259	0.6274509803921569	0.631525076765609	0.58298755186722	0.5643776824034334	0.5305895439377085	0.0	0.5704633204633205	0.5683168316831683	0.5755693581780539	0.5841170323928945
B2043	0.7497612225405922	0.7535014005602241	0.8059866962305987	0.7746062992125984	0.7693836978131213	0.7532861476238625	0.7460978147762747	0.7532467532467533	0.7459105779716467	0.7507629704984741	0.5740540540540541	0.6071428571428571	0.5476956055734191	0.5369349503858876	0.6122881355932204	0.5704633204633205	0.0	0.5067637877211238	0.5401069518716578	0.5501618122977346
B2044	0.7534246575342466	0.75	0.7911832946635731	0.7690742624618515	0.7572314049586777	0.7468619246861925	0.7213114754098361	0.7477578475336323	0.7386877828054299	0.7389006342494715	0.5621500559910414	0.5906113537117904	0.5414364640883977	0.5499438832772167	0.5896017699115044	0.5683168316831683	0.5067637877211238	0.0	0.5480349344978166	0.5583700440528634
B2045	0.7432150313152401	0.7306501547987616	0.7680608365019012	0.7568157033805889	0.7226606538895152	0.7167235494880546	0.7104337631887456	0.7216117216117216	0.6953807740324595	0.6834701055099648	0.5997693194925029	0.6387959866220736	0.5397196261682243	0.5674091441969521	0.5840188014101058	0.5755693581780539	0.5401069518716578	0.5480349344978166	0.0	0.5126050420168067
B2046	0.7534246575342466	0.7587268993839835	0.7792041078305519	0.7649006622516556	0.7616926503340757	0.7348571428571429	0.7093301435406698	0.7441860465116279	0.7279503105590062	0.7260115606936416	0.5848161328588375	0.593200468933177	0.5575117370892019	0.5582232893157263	0.6264501160092807	0.5841170323928945	0.5501618122977346	0.5583700440528634	0.5126050420168067	0.0
