#SampleID	A1007	A1008	A1009	A1010	A1011	A1012	A1013	A1014	A1015	A1016	A1017	A1018	A1019	A1020	A1021	A1022	A1023	A1024	A1025	A1026	A2007	A2008	A2009	A2010	A2011	A2012	A2013	A2014	A2015	A2016	A2017	A2018	A2019	A2020	A2021	A2022	A2023	A2024	A2025	A2026
A2007	0.2706703910614525	0.5773743016759777	0.11871508379888268	0.2631284916201117	0.29245810055865923	0.3963687150837989	0.2245810055865922	0.4759776536312849	0.2547486033519553	0.482122905027933	0.5363128491620112	0.2849162011173184	0.24441340782122906	0.41871508379888267	0.34022346368715084	0.4027932960893855	0.2868715083798883	0.4776536312849162	0.2860335195530726	0.4723463687150838	0.0	0.6002793296089386	0.17849162011173186	0.4589385474860335	0.17430167597765364	0.5815642458100558	0.17346368715083801	0.7156424581005587	0.18603351955307265	0.4058659217877095	0.2282122905027933	0.6527932960893855	0.20083798882681564	0.5251396648044693	0.2022346368715084	0.3067039106145251	0.2569832402234637	0.5220670391061453	0.20027932960893852	0.5597765363128492
A2008	0.6849162011173184	0.22262569832402235	0.6284916201117319	0.5391061452513967	0.4290502793296089	0.48519553072625704	0.5902234636871508	0.3128491620111732	0.644413407821229	0.7335195530726257	0.2608938547486033	0.511731843575419	0.6960893854748603	0.7270949720670391	0.6871508379888268	0.7326815642458101	0.7455307262569832	0.6041899441340782	0.6603351955307263	0.5511173184357542	0.6002793296089386	0.0	0.4871508379888268	0.2318435754189944	0.7332402234636871	0.1170391061452514	0.5703910614525141	0.2441340782122905	0.6916201117318436	0.3078212290502793	0.5198324022346369	0.14273743016759774	0.7804469273743017	0.1452513966480447	0.6153631284916201	0.4094972067039106	0.6106145251396649	0.5293296089385475	0.7324022346368715	0.5527932960893854
A2009	0.2379888268156425	0.4592178770949721	0.18798882681564247	0.2100558659217877	0.2044692737430168	0.3184357541899441	0.1664804469273743	0.3645251396648045	0.2100558659217877	0.4611731843575419	0.4220670391061453	0.1941340782122905	0.24860335195530725	0.3972067039106145	0.2952513966480447	0.3863128491620112	0.2958100558659218	0.38826815642458096	0.2273743016759777	0.3743016759776536	0.17849162011173186	0.4871508379888268	0.0	0.3932960893854748	0.29972067039106143	0.4837988826815642	0.11731843575418995	0.61731843575419	0.2776536312849162	0.27737430167597765	0.13910614525139664	0.5248603351955308	0.31787709497206706	0.4120111731843576	0.1441340782122905	0.17653631284916202	0.19664804469273744	0.4153631284916201	0.2751396648044693	0.4508379888268157
A2010	0.5089385474860335	0.3849162011173185	0.4508379888268157	0.38519553072625706	0.3	0.2896648044692737	0.4385474860335196	0.3516759776536313	0.4620111731843575	0.5379888268156424	0.34441340782122903	0.329608938547486	0.5226256983240224	0.5324022346368715	0.5153631284916201	0.5371508379888268	0.5642458100558659	0.53268156424581	0.5480446927374302	0.5173184357541899	0.4589385474860335	0.2318435754189944	0.3932960893854748	0.0	0.5337988826815643	0.2011173184357542	0.3966480446927375	0.3100558659217877	0.5153631284916201	0.2547486033519553	0.4564245810055866	0.2871508379888268	0.5770949720670391	0.21787709497206706	0.4706703910614525	0.3522346368715084	0.5349162011173184	0.5743016759776536	0.5583798882681564	0.5988826815642458
A2011	0.2840782122905028	0.711173184357542	0.20977653631284915	0.3863128491620112	0.3877094972067039	0.45027932960893857	0.323463687150838	0.5885474860335196	0.30446927374301674	0.4779329608938547	0.6519553072625698	0.3541899441340782	0.2516759776536313	0.4284916201117319	0.36396648044692737	0.4083798882681564	0.2860335195530726	0.511731843575419	0.3240223463687151	0.5053072625698324	0.17430167597765364	0.7332402234636871	0.29972067039106143	0.5337988826815643	0.0	0.7106145251396648	0.24134078212290505	0.8310055865921788	0.09525139664804468	0.511731843575419	0.3259776536312849	0.7854748603351955	0.10502793296089384	0.6491620111731844	0.2650837988826816	0.4175977653631285	0.3025139664804469	0.5687150837988827	0.14329608938547486	0.6061452513966481
A2012	0.6960893854748603	0.2829608938547486	0.6148044692737429	0.5100558659217878	0.4421787709497207	0.4717877094972067	0.5592178770949721	0.34134078212290503	0.6209497206703911	0.7022346368715083	0.3064245810055866	0.4910614525139665	0.6924581005586592	0.6983240223463687	0.6759776536312849	0.7145251396648045	0.7427374301675977	0.626536312849162	0.662290502793296	0.6083798882681565	0.5815642458100558	0.1170391061452514	0.4837988826815642	0.2011173184357542	0.7106145251396648	0.0	0.5519553072625698	0.18659217877094966	0.6726256983240223	0.33715083798882683	0.526536312849162	0.17262569832402236	0.7597765363128491	0.18659217877094966	0.5960893854748603	0.4363128491620112	0.6136871508379889	0.573463687150838	0.7120111731843576	0.6002793296089386
A2013	0.1924581005586592	0.5268156424581005	0.12318435754189945	0.196927374301676	0.220391061452514	0.2717877094972067	0.15893854748603353	0.4175977653631285	0.17597765363128492	0.4114525139664805	0.4818435754189944	0.1418994413407821	0.18687150837988828	0.3541899441340782	0.2684357541899441	0.3410614525139665	0.22262569832402235	0.4192737430167598	0.22681564245810054	0.4181564245810056	0.17346368715083801	0.5703910614525141	0.11731843575418995	0.3966480446927375	0.24134078212290505	0.5519553072625698	0.0	0.6608938547486034	0.2262569832402235	0.3393854748603352	0.20865921787709496	0.6114525139664805	0.2477653631284916	0.4793296089385475	0.1181564245810056	0.23072625698324026	0.2041899441340782	0.494413407821229	0.2022346368715084	0.5388268156424579
A2014	0.8016759776536313	0.3812849162011173	0.7279329608938547	0.6349162011173184	0.5611731843575419	0.5835195530726257	0.6801675977653632	0.4748603351955307	0.7497206703910615	0.8368715083798882	0.4357541899441341	0.608659217877095	0.8175977653631284	0.8307262569832402	0.7854748603351955	0.8262569832402235	0.8561452513966481	0.7712290502793296	0.7851955307262571	0.7513966480446927	0.7156424581005587	0.2441340782122905	0.61731843575419	0.3100558659217877	0.8310055865921788	0.18659217877094966	0.6608938547486034	0.0	0.7712290502793296	0.4435754189944134	0.6533519553072625	0.2357541899441341	0.8717877094972067	0.3136871508379888	0.6877094972067039	0.5522346368715084	0.7402234636871509	0.7162011173184357	0.8181564245810056	0.7326815642458101
A2015	0.2991620111731844	0.6994413407821229	0.21312849162011172	0.3824022346368715	0.3745810055865922	0.4567039106145251	0.3122905027932961	0.5731843575418994	0.2963687150837989	0.5150837988826815	0.6136871508379889	0.33826815642458097	0.2639664804469274	0.4536312849162011	0.36703910614525137	0.4212290502793296	0.3002793296089385	0.5083798882681564	0.3251396648044693	0.5	0.18603351955307265	0.6916201117318436	0.2776536312849162	0.5153631284916201	0.09525139664804468	0.6726256983240223	0.2262569832402235	0.7712290502793296	0.0	0.4539106145251397	0.29832402234636873	0.7254189944134078	0.11089385474860336	0.6	0.2279329608938548	0.3824022346368715	0.2863128491620112	0.5614525139664804	0.1164804469273743	0.5849162011173185
A2016	0.4765363128491621	0.3055865921787709	0.420391061452514	0.32430167597765364	0.2452513966480447	0.2636871508379888	0.355586592178771	0.18994413407821228	0.42150837988826817	0.5251396648044693	0.20837988826815645	0.2804469273743017	0.4896648044692738	0.5061452513966479	0.4634078212290503	0.5069832402234636	0.5307262569832403	0.4293296089385475	0.4346368715083799	0.3558659217877095	0.4058659217877095	0.3078212290502793	0.27737430167597765	0.2547486033519553	0.511731843575419	0.33715083798882683	0.3393854748603352	0.4435754189944134	0.4539106145251397	0.0	0.25670391061452513	0.2988826815642458	0.5547486033519553	0.2058659217877095	0.3594972067039106	0.15726256983240222	0.3536312849162011	0.3712290502793296	0.5	0.38994413407821227
A2017	0.28910614525139666	0.5033519553072626	0.2516759776536313	0.288268156424581	0.2709497206703911	0.4064245810055866	0.2041899441340782	0.3600558659217877	0.2368715083798883	0.4946927374301676	0.4136871508379889	0.2684357541899441	0.3050279329608939	0.4276536312849162	0.3198324022346369	0.41256983240223466	0.3446927374301676	0.3812849162011173	0.24860335195530725	0.3223463687150838	0.2282122905027933	0.5198324022346369	0.13910614525139664	0.4564245810055866	0.3259776536312849	0.526536312849162	0.20865921787709496	0.6533519553072625	0.29832402234636873	0.25670391061452513	0.0	0.4941340782122905	0.3824022346368715	0.4377094972067039	0.1829608938547486	0.19832402234636876	0.16955307262569833	0.3310055865921788	0.3139664804469274	0.3681564245810056
A2018	0.7519553072625699	0.2536312849162011	0.6731843575418994	0.579050279329609	0.4896648044692738	0.5329608938547487	0.6148044692737429	0.3237430167597765	0.6865921787709497	0.7773743016759777	0.2877094972067039	0.5472067039106145	0.7553072625698324	0.770949720670391	0.7298882681564246	0.7790502793296089	0.8027932960893854	0.6667597765363128	0.7039106145251397	0.5826815642458101	0.6527932960893855	0.14273743016759774	0.5248603351955308	0.2871508379888268	0.7854748603351955	0.17262569832402236	0.6114525139664805	0.2357541899441341	0.7254189944134078	0.2988826815642458	0.4941340782122905	0.0	0.829050279329609	0.19273743016759776	0.6324022346368715	0.4189944134078212	0.6081005586592179	0.5128491620111731	0.7743016759776536	0.520391061452514
A2019	0.2723463687150838	0.7527932960893855	0.21843575418994413	0.3924581005586592	0.4270949720670391	0.4254189944134078	0.3136871508379888	0.6396648044692738	0.29860335195530724	0.43826815642458095	0.7033519553072626	0.3569832402234637	0.220391061452514	0.3885474860335196	0.3279329608938548	0.3748603351955308	0.2365921787709497	0.4893854748603352	0.2720670391061453	0.5106145251396648	0.20083798882681564	0.7804469273743017	0.31787709497206706	0.5770949720670391	0.10502793296089384	0.7597765363128491	0.2477653631284916	0.8717877094972067	0.11089385474860336	0.5547486033519553	0.3824022346368715	0.829050279329609	0.0	0.6882681564245811	0.24804469273743016	0.4477653631284916	0.26955307262569833	0.5930167597765363	0.09189944134078212	0.6175977653631285
A2020	0.6142458100558659	0.23156424581005586	0.5477653631284917	0.4508379888268157	0.38212290502793295	0.3952513966480447	0.496927374301676	0.2240223463687151	0.5575418994413408	0.6491620111731844	0.20251396648044687	0.4209497206703911	0.6212290502793296	0.6388268156424581	0.6013966480446927	0.6435754189944134	0.6645251396648044	0.5458100558659218	0.5717877094972067	0.4639664804469274	0.5251396648044693	0.1452513966480447	0.4120111731843576	0.21787709497206706	0.6491620111731844	0.18659217877094966	0.4793296089385475	0.3136871508379888	0.6	0.2058659217877095	0.4377094972067039	0.19273743016759776	0.6882681564245811	0.0	0.5170391061452514	0.30446927374301674	0.5058659217877095	0.4248603351955307	0.6368715083798883	0.4539106145251397
A2021	0.17849162011173186	0.5558659217877095	0.18687150837988828	0.2472067039106145	0.27905027932960896	0.3268156424581006	0.16620111731843576	0.4527932960893855	0.1435754189944134	0.3885474860335196	0.5231843575418994	0.20977653631284915	0.17541899441340786	0.3298882681564246	0.226536312849162	0.3111731843575419	0.20921787709497205	0.3569832402234637	0.17486033519553076	0.3893854748603352	0.2022346368715084	0.6153631284916201	0.1441340782122905	0.4706703910614525	0.2650837988826816	0.5960893854748603	0.1181564245810056	0.6877094972067039	0.2279329608938548	0.3594972067039106	0.1829608938547486	0.6324022346368715	0.24804469273743016	0.5170391061452514	0.0	0.2446927374301676	0.13044692737430166	0.4315642458100559	0.1972067039106145	0.4793296089385475
A2022	0.3731843575418993	0.3793296089385475	0.3120111731843576	0.21731843575418994	0.203072625698324	0.2966480446927374	0.2432960893854749	0.2620111731843575	0.31340782122905025	0.4798882681564246	0.3215083798882681	0.2022346368715084	0.38379888268156426	0.4198324022346369	0.3472067039106145	0.3960893854748603	0.4259776536312849	0.3874301675977654	0.31564245810055863	0.3195530726256983	0.3067039106145251	0.4094972067039106	0.17653631284916202	0.3522346368715084	0.4175977653631285	0.4363128491620112	0.23072625698324026	0.5522346368715084	0.3824022346368715	0.15726256983240222	0.19832402234636876	0.4189944134078212	0.4477653631284916	0.30446927374301674	0.2446927374301676	0.0	0.2622905027932961	0.33826815642458097	0.3905027932960894	0.36480446927374294
A2023	0.26256983240223464	0.5743016759776536	0.2740223463687151	0.3326815642458101	0.34217877094972066	0.4159217877094972	0.2357541899441341	0.4480446927374302	0.23379888268156426	0.43435754189944137	0.5050279329608939	0.3008379888268156	0.21620111731843572	0.3815642458100559	0.2608938547486033	0.3631284916201117	0.22206703910614525	0.3184357541899441	0.14078212290502792	0.3396648044692737	0.2569832402234637	0.6106145251396649	0.19664804469273744	0.5349162011173184	0.3025139664804469	0.6136871508379889	0.2041899441340782	0.7402234636871509	0.2863128491620112	0.3536312849162011	0.16955307262569833	0.6081005586592179	0.26955307262569833	0.5058659217877095	0.13044692737430166	0.2622905027932961	0.0	0.3488826815642458	0.2201117318435754	0.3804469273743017
A2024	0.5405027932960894	0.5	0.5393854748603352	0.4960893854748603	0.4832402234636872	0.5405027932960894	0.43826815642458095	0.34804469273743016	0.4837988826815642	0.5284916201117319	0.4145251396648045	0.4910614525139665	0.5122905027932961	0.5346368715083799	0.4701117318435754	0.5391061452513967	0.5421787709497207	0.3539106145251397	0.4310055865921788	0.2047486033519553	0.5220670391061453	0.5293296089385475	0.4153631284916201	0.5743016759776536	0.5687150837988827	0.573463687150838	0.494413407821229	0.7162011173184357	0.5614525139664804	0.3712290502793296	0.3310055865921788	0.5128491620111731	0.5930167597765363	0.4248603351955307	0.4315642458100559	0.33826815642458097	0.3488826815642458	0.0	0.5256983240223464	0.11843575418994412
