#SampleID	A1037	A1038	A1039	A1040	A1041	A1042	A1043	A1044	A1045	A1046	A2037	A2038	A2039	A2040	A2041	A2042	A2043	A2044	A2045	A2046
A1037	0.0	0.2522346368715084	0.2868715083798883	0.2430167597765363	0.3664804469273743	0.5606145251396648	0.5597765363128492	0.48519553072625704	0.5150837988826815	0.4541899441340782	0.4818435754189944	0.4715083798882682	0.5016759776536313	0.5167597765363129	0.4905027932960894	0.4860335195530726	0.4896648044692738	0.4740223463687151	0.4910614525139665	0.4899441340782123
A1038	0.2522346368715084	0.0	0.1670391061452514	0.10614525139664804	0.2041899441340782	0.4100558659217877	0.4329608938547486	0.3290502793296089	0.3779329608938548	0.3187150837988827	0.36089385474860336	0.4374301675977654	0.4698324022346369	0.3706703910614525	0.4273743016759777	0.37905027932960894	0.3435754189944134	0.3424581005586592	0.3751396648044693	0.3810055865921788
A1039	0.2868715083798883	0.1670391061452514	0.0	0.196927374301676	0.16201117318435754	0.2874301675977653	0.2994413407821229	0.2522346368715084	0.2687150837988827	0.1946927374301676	0.4	0.4636871508379888	0.4921787709497207	0.3111731843575419	0.4231843575418994	0.38687150837988826	0.32318435754189945	0.3416201117318436	0.3446927374301676	0.3871508379888268
A1040	0.2430167597765363	0.10614525139664804	0.196927374301676	0.0	0.20670391061452514	0.3994413407821229	0.4410614525139665	0.323463687150838	0.3729050279329609	0.3125698324022346	0.3441340782122905	0.4318435754189944	0.4572625698324022	0.3583798882681564	0.3958100558659218	0.35307262569832404	0.3256983240223464	0.31340782122905025	0.3377094972067039	0.34916201117318435
A1041	0.3664804469273743	0.2041899441340782	0.16201117318435754	0.20670391061452514	0.0	0.2592178770949721	0.2608938547486033	0.1952513966480447	0.2212290502793296	0.17625698324022346	0.4441340782122905	0.4941340782122905	0.5282122905027933	0.2483240223463687	0.4715083798882682	0.4290502793296089	0.3726256983240224	0.37625698324022333	0.4002793296089385	0.4131284916201117
A1042	0.5606145251396648	0.4100558659217877	0.2874301675977653	0.3994413407821229	0.2592178770949721	0.0	0.16871508379888267	0.15335195530726256	0.16731843575418995	0.16955307262569833	0.41871508379888267	0.5337988826815643	0.5279329608938548	0.2525139664804469	0.4220670391061453	0.40558659217877097	0.3209497206703911	0.3843575418994413	0.34497206703910616	0.4136871508379889
A1043	0.5597765363128492	0.4329608938547486	0.2994413407821229	0.4410614525139665	0.2608938547486033	0.16871508379888267	0.0	0.22318435754189944	0.1611731843575419	0.22374301675977654	0.5145251396648045	0.5653631284916201	0.5997206703910615	0.3047486033519553	0.5150837988826815	0.4773743016759777	0.4212290502793296	0.4371508379888268	0.4349162011173184	0.4729050279329609
A1044	0.48519553072625704	0.3290502793296089	0.2522346368715084	0.323463687150838	0.1952513966480447	0.15335195530726256	0.22318435754189944	0.0	0.17625698324022346	0.19385474860335195	0.3812849162011173	0.4955307262569832	0.508659217877095	0.2343575418994413	0.3997206703910615	0.3483240223463687	0.31452513966480444	0.3525139664804469	0.3692737430167598	0.394413407821229
A1045	0.5150837988826815	0.3779329608938548	0.2687150837988827	0.3729050279329609	0.2212290502793296	0.16731843575418995	0.1611731843575419	0.17625698324022346	0.0	0.16927374301675974	0.4712290502793296	0.5402234636871508	0.5421787709497207	0.2608938547486033	0.4446927374301676	0.441340782122905	0.34804469273743016	0.4027932960893855	0.4150837988826816	0.4231843575418994
A1046	0.4541899441340782	0.3187150837988827	0.1946927374301676	0.3125698324022346	0.17625698324022346	0.16955307262569833	0.22374301675977654	0.19385474860335195	0.16927374301675974	0.0	0.4486033519553073	0.505586592178771	0.5	0.25	0.4184357541899441	0.4162011173184357	0.3251396648044693	0.3782122905027933	0.37625698324022333	0.4064245810055866
A2037	0.4818435754189944	0.36089385474860336	0.4	0.3441340782122905	0.4441340782122905	0.41871508379888267	0.5145251396648045	0.3812849162011173	0.4712290502793296	0.4486033519553073	0.0	0.2544692737430168	0.2620111731843575	0.2916201117318436	0.20335195530726255	0.16564245810055864	0.16564245810055864	0.18156424581005587	0.15502793296089384	0.1877094972067039
A2038	0.4715083798882682	0.4374301675977654	0.4636871508379888	0.4318435754189944	0.4941340782122905	0.5337988826815643	0.5653631284916201	0.4955307262569832	0.5402234636871508	0.505586592178771	0.2544692737430168	0.0	0.12513966480446928	0.3337988826815643	0.2522346368715084	0.2318435754189944	0.2829608938547486	0.2340782122905028	0.25307262569832395	0.18268156424581009
A2039	0.5016759776536313	0.4698324022346369	0.4921787709497207	0.4572625698324022	0.5282122905027933	0.5279329608938548	0.5997206703910615	0.508659217877095	0.5421787709497207	0.5	0.2620111731843575	0.12513966480446928	0.0	0.3187150837988827	0.18687150837988828	0.21396648044692734	0.2522346368715084	0.2421787709497207	0.25307262569832395	0.1807262569832402
A2040	0.5167597765363129	0.3706703910614525	0.3111731843575419	0.3583798882681564	0.2483240223463687	0.2525139664804469	0.3047486033519553	0.2343575418994413	0.2608938547486033	0.25	0.2916201117318436	0.3337988826815643	0.3187150837988827	0.0	0.26787709497206696	0.2349162011173184	0.203072625698324	0.2343575418994413	0.25	0.22513966480446929
