#SampleID	A1067	A1068	A1069	A1070	A1071	A1072	A1073	A1074	A1075	A1076	A2067	A2068	A2069	A2070	A2071	A2072	A2073	A2074	A2075	A2076
A1067	0.0	0.161731843575419	0.18491620111731846	0.21843575418994413	0.31089385474860337	0.2977653631284916	0.26033519553072626	0.2670391061452514	0.2477653631284916	0.35502793296089385	0.05977653631284916	0.1723463687150838	0.21201117318435755	0.20893854748603352	0.27569832402234634	0.2256983240223464	0.29497206703910617	0.3002793296089385	0.2857541899441341	0.31424581005586594
A1068	0.161731843575419	0.0	0.19636871508379888	0.13659217877094973	0.30139664804469274	0.2569832402234637	0.2717877094972067	0.22513966480446929	0.2561452513966481	0.3416201117318436	0.14162011173184358	0.059217877094972074	0.21536312849162006	0.13966480446927373	0.26145251396648045	0.1885474860335196	0.2921787709497207	0.2701117318435754	0.2723463687150838	0.2994413407821229
A1069	0.18491620111731846	0.19636871508379888	0.0	0.2212290502793296	0.19301675977653632	0.1798882681564246	0.17653631284916202	0.16759776536312848	0.18156424581005587	0.2782122905027933	0.16620111731843576	0.19134078212290506	0.08715083798882682	0.21256983240223465	0.15977653631284916	0.1564245810055866	0.196927374301676	0.21396648044692734	0.19022346368715085	0.2335195530726257
A1070	0.21843575418994413	0.13659217877094973	0.2212290502793296	0.0	0.26033519553072626	0.2240223463687151	0.273463687150838	0.2273743016759777	0.26033519553072626	0.3184357541899441	0.185195530726257	0.11983240223463687	0.2150837988826816	0.047206703910614524	0.2287709497206704	0.16787709497206704	0.29022346368715085	0.2586592178770949	0.27625698324022346	0.2798882681564246
A1071	0.31089385474860337	0.30139664804469274	0.19301675977653632	0.26033519553072626	0.0	0.14916201117318434	0.15	0.19385474860335195	0.21368715083798884	0.14329608938547486	0.2849162011173184	0.2544692737430168	0.13910614525139664	0.2321229050279329	0.07905027932960894	0.16089385474860335	0.11089385474860336	0.15027932960893856	0.1628491620111732	0.1106145251396648
A1072	0.2977653631284916	0.2569832402234637	0.1798882681564246	0.2240223463687151	0.14916201117318434	0.0	0.1846368715083799	0.11983240223463687	0.1924581005586592	0.21787709497206706	0.2670391061452514	0.21620111731843572	0.15837988826815644	0.203072625698324	0.13212290502793295	0.09748603351955308	0.2016759776536313	0.15	0.18826815642458103	0.1770949720670391
A1073	0.26033519553072626	0.2717877094972067	0.17653631284916202	0.273463687150838	0.15	0.1846368715083799	0.0	0.17737430167597765	0.09189944134078212	0.23519553072625696	0.22206703910614525	0.23324022346368714	0.13798882681564245	0.24608938547486034	0.12513966480446928	0.17346368715083801	0.06927374301675977	0.17094972067039105	0.073463687150838	0.1857541899441341
A1074	0.2670391061452514	0.22513966480446929	0.16759776536312848	0.2273743016759777	0.19385474860335195	0.11983240223463687	0.17737430167597765	0.0	0.16927374301675974	0.21201117318435755	0.2343575418994413	0.19050279329608935	0.17039106145251395	0.20698324022346368	0.17737430167597765	0.11564245810055865	0.19748603351955307	0.08184357541899441	0.1818435754189944	0.15391061452513966
A1075	0.2477653631284916	0.2561452513966481	0.18156424581005587	0.26033519553072626	0.21368715083798884	0.1924581005586592	0.09189944134078212	0.16927374301675974	0.0	0.2606145251396648	0.2106145251396648	0.2262569832402235	0.17458100558659218	0.2430167597765363	0.1885474860335196	0.196927374301676	0.1324022346368715	0.21201117318435755	0.06731843575418994	0.2122905027932961
A1076	0.35502793296089385	0.3416201117318436	0.2782122905027933	0.3184357541899441	0.14329608938547486	0.21787709497206706	0.23519553072625696	0.21201117318435755	0.2606145251396648	0.0	0.31927374301675976	0.2977653631284916	0.21480446927374305	0.2958100558659218	0.2011173184357542	0.1946927374301676	0.18743016759776535	0.14804469273743018	0.2159217877094972	0.0717877094972067
A2067	0.05977653631284916	0.14162011173184358	0.16620111731843576	0.185195530726257	0.2849162011173184	0.2670391061452514	0.22206703910614525	0.2343575418994413	0.2106145251396648	0.31927374301675976	0.0	0.15335195530726256	0.19106145251396647	0.1877094972067039	0.24664804469273746	0.19329608938547485	0.2575418994413408	0.2650837988826816	0.2494413407821229	0.27960893854748603
A2068	0.1723463687150838	0.059217877094972074	0.19134078212290506	0.11983240223463687	0.2544692737430168	0.21620111731843572	0.23324022346368714	0.19050279329608935	0.2262569832402235	0.2977653631284916	0.15335195530726256	0.0	0.17681564245810055	0.10307262569832402	0.21368715083798884	0.14804469273743018	0.2547486033519553	0.2329608938547486	0.2363128491620112	0.2525139664804469
A2069	0.21201117318435755	0.21536312849162006	0.08715083798882682	0.2150837988826816	0.13910614525139664	0.15837988826815644	0.13798882681564245	0.17039106145251395	0.17458100558659218	0.21480446927374305	0.19106145251396647	0.17681564245810055	0.0	0.18491620111731846	0.10754189944134078	0.12067039106145253	0.15446927374301675	0.16759776536312848	0.14776536312849162	0.1782122905027933
A2070	0.20893854748603352	0.13966480446927373	0.21256983240223465	0.047206703910614524	0.2321229050279329	0.203072625698324	0.24608938547486034	0.20698324022346368	0.2430167597765363	0.2958100558659218	0.1877094972067039	0.10307262569832402	0.18491620111731846	0.0	0.1972067039106145	0.1452513966480447	0.2653631284916201	0.23826815642458105	0.2536312849162011	0.2550279329608939
A2071	0.27569832402234634	0.26145251396648045	0.15977653631284916	0.2287709497206704	0.07905027932960894	0.13212290502793295	0.12513966480446928	0.17737430167597765	0.1885474860335196	0.2011173184357542	0.24664804469273746	0.21368715083798884	0.10754189944134078	0.1972067039106145	0.0	0.13100558659217876	0.12458100558659214	0.1488826815642458	0.1393854748603352	0.1622905027932961
A2072	0.2256983240223464	0.1885474860335196	0.1564245810055866	0.16787709497206704	0.16089385474860335	0.09748603351955308	0.17346368715083801	0.11564245810055865	0.196927374301676	0.1946927374301676	0.19329608938547485	0.14804469273743018	0.12067039106145253	0.1452513966480447	0.13100558659217876	0.0	0.1935754189944134	0.12318435754189945	0.18994413407821228	0.14385474860335196
A2073	0.29497206703910617	0.2921787709497207	0.196927374301676	0.29022346368715085	0.11089385474860336	0.2016759776536313	0.06927374301675977	0.19748603351955307	0.1324022346368715	0.18743016759776535	0.2575418994413408	0.2547486033519553	0.15446927374301675	0.2653631284916201	0.12458100558659214	0.1935754189944134	0.0	0.15977653631284916	0.09273743016759776	0.14664804469273746
A2074	0.3002793296089385	0.2701117318435754	0.21396648044692734	0.2586592178770949	0.15027932960893856	0.15	0.17094972067039105	0.08184357541899441	0.21201117318435755	0.14804469273743018	0.2650837988826816	0.2329608938547486	0.16759776536312848	0.23826815642458105	0.1488826815642458	0.12318435754189945	0.15977653631284916	0.0	0.17262569832402236	0.09525139664804468
A2075	0.2857541899441341	0.2723463687150838	0.19022346368715085	0.27625698324022346	0.1628491620111732	0.18826815642458103	0.073463687150838	0.1818435754189944	0.06731843575418994	0.2159217877094972	0.2494413407821229	0.2363128491620112	0.14776536312849162	0.2536312849162011	0.1393854748603352	0.18994413407821228	0.09273743016759776	0.17262569832402236	0.0	0.17374301675977655
A2076	0.31424581005586594	0.2994413407821229	0.2335195530726257	0.2798882681564246	0.1106145251396648	0.1770949720670391	0.1857541899441341	0.15391061452513966	0.2122905027932961	0.0717877094972067	0.27960893854748603	0.2525139664804469	0.1782122905027933	0.2550279329608939	0.1622905027932961	0.14385474860335196	0.14664804469273746	0.09525139664804468	0.17374301675977655	0.0
