#SampleID	A1057	A1058	A1059	A1060	A1061	A1062	A1063	A1064	A1065	A1066	A2057	A2058	A2059	A2060	A2061	A2062	A2063	A2064	A2065	A2066
A2057	0.2	0.1111111111111111	0.1956521739130435	0.06976744186046513	0.2	0.13636363636363635	0.25	0.17777777777777778	0.2558139534883721	0.2	0.0	0.1111111111111111	0.17777777777777778	0.13636363636363635	0.20930232558139536	0.18181818181818185	0.32558139534883723	0.1956521739130435	0.3181818181818182	0.2272727272727273
A2058	0.21739130434782608	0.08888888888888889	0.13333333333333333	0.09090909090909093	0.17777777777777778	0.15555555555555556	0.2272727272727273	0.11363636363636365	0.2325581395348837	0.17777777777777778	0.1111111111111111	0.0	0.11363636363636365	0.11363636363636365	0.2272727272727273	0.2	0.3409090909090909	0.17391304347826084	0.2954545454545455	0.20454545454545456
A2059	0.20454545454545456	0.1956521739130435	0.07142857142857142	0.11627906976744184	0.11904761904761905	0.13953488372093026	0.17073170731707318	0.13953488372093026	0.2195121951219512	0.16279069767441862	0.17777777777777778	0.11363636363636365	0.0	0.13953488372093026	0.17073170731707318	0.18604651162790695	0.2926829268292683	0.11627906976744184	0.2857142857142857	0.19047619047619047
A2060	0.16279069767441862	0.11363636363636365	0.1590909090909091	0.07142857142857142	0.20454545454545456	0.13953488372093026	0.2558139534883721	0.18181818181818185	0.2619047619047619	0.16279069767441862	0.13636363636363635	0.11363636363636365	0.13953488372093026	0.0	0.21428571428571427	0.14285714285714285	0.372093023255814	0.2	0.32558139534883723	0.19047619047619047
A2061	0.2790697674418605	0.26666666666666666	0.19047619047619047	0.19047619047619047	0.10256410256410256	0.17073170731707318	0.10810810810810813	0.17073170731707318	0.21052631578947367	0.15	0.20930232558139536	0.2272727272727273	0.17073170731707318	0.21428571428571427	0.0	0.1282051282051282	0.2432432432432433	0.14634146341463414	0.2368421052631579	0.13157894736842105
A2062	0.25	0.2391304347826087	0.20454545454545456	0.11904761904761905	0.16666666666666666	0.0975609756097561	0.175	0.18604651162790695	0.2682926829268293	0.12195121951219512	0.18181818181818185	0.2	0.18604651162790695	0.14285714285714285	0.1282051282051282	0.0	0.3414634146341464	0.20454545454545456	0.2926829268292683	0.15
A2063	0.3170731707317073	0.37777777777777777	0.30952380952380953	0.30952380952380953	0.275	0.3333333333333333	0.2432432432432433	0.25	0.25	0.35714285714285715	0.32558139534883723	0.3409090909090909	0.2926829268292683	0.372093023255814	0.2432432432432433	0.3414634146341464	0.0	0.2682926829268293	0.22857142857142854	0.3076923076923077
A2064	0.2222222222222222	0.17391304347826084	0.17777777777777778	0.17777777777777778	0.18181818181818185	0.2	0.19047619047619047	0.1590909090909091	0.2790697674418605	0.2222222222222222	0.1956521739130435	0.17391304347826084	0.11627906976744184	0.2	0.14634146341463414	0.20454545454545456	0.2682926829268293	0.0	0.3023255813953488	0.25
A2065	0.30952380952380953	0.3333333333333333	0.2619047619047619	0.3023255813953488	0.2682926829268293	0.2857142857142857	0.1891891891891892	0.24390243902439024	0.08823529411764706	0.225	0.3181818181818182	0.2954545454545455	0.2857142857142857	0.32558139534883723	0.2368421052631579	0.2926829268292683	0.22857142857142854	0.3023255813953488	0.0	0.21052631578947367
A2066	0.2954545454545455	0.2826086956521739	0.16666666666666666	0.16666666666666666	0.125	0.14634146341463414	0.13157894736842105	0.1	0.13513513513513514	0.07692307692307693	0.2272727272727273	0.20454545454545456	0.19047619047619047	0.19047619047619047	0.13157894736842105	0.15	0.3076923076923077	0.25	0.21052631578947367	0.0
