featureid	rab.all	rab.win.Trt1	rab.win.Trt2	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Rikenellaceae_RC9_gut_gr_u_r|81ffeaa319d4a3683d32a739093dab80	1.99726636582233	-4.81216739365172	3.63726648372029	8.69594315865241	4.100508535659	1.98416869843282	0.000137056276785441	0.000751466598920923	0.00917122344904409	0.000155400155400155	0.00190381377881378
F082_u_r|ea7595bee6c1b82981459b8f86f9c125	6.17698367925247	6.73942584930633	5.71506044743189	-1.21607537169592	1.02243348389344	-1.15405599643883	0.0937503800015545	0.00656252852441172	0.0515008302081246	0.00814636752136752	0.0522516806110556
Atopobium_u_r|e1d34271efe7b6c1bb28d0743ab3afce	1.92145389747663	3.09618708759637	0.758880683983006	-2.86194899794112	2.41467280453092	-1.11595612809261	0.062378759947115	0.0161161032846034	0.088738165818211	0.00283119658119658	0.021144283956784
F082_u_r|77187fc5bcbdc5af239a6fef481430b2	7.15123038677314	7.75567613028988	6.69845418236656	-1.16817765258097	1.04893536304988	-1.06534280045083	0.105263489677621	0.00802042242333941	0.0542261231058966	0.0107626748251748	0.0630349607953775
Prevotella_u_r|30d01f6e414133dbea2c154c0291625f	0.530253363022463	-4.94107453150396	3.60377126856635	8.47960462729451	3.04617981549029	2.69739617355584	0.000137056276785441	0.000185986436725518	0.00298643117390901	0.000155400155400155	0.00190381377881378
Rikenellaceae_RC9_gut_gr|01fe362d9a20df796e9502d11a75a3c8	0.809100852000741	-4.86176703918298	2.6716901533763	7.68273791677428	3.58927357961758	2.09652649420537	0.000137056276785441	0.000607827573206362	0.00722483033370989	0.000155400155400155	0.00190381377881378
