# Constructed from biom file
#OTU ID	A1000	A1001	A1002	A1003	A1004	A1005	A1006	A1007	A1008	A1009	A1010	A1011	A1012	A1013	A1014	A1015	A1016	A1017	A1018	A1019	A1020	A1021	A1022	A1023	A1024	A1025	A1026	A1027	A1028	A1029	A1030	A1031	A1032	A1033	A1034	A1035	A1036	A1037	A1038	A1039	A1040	A1041	A1042	A1043	A1044	A1045	A1046	A1047	A1048	A1049	A1050	A1051	A1052	A1053	A1054	A1055	A1056	A1057	A1058	A1059	A1060	A1061	A1062	A1063	A1064	A1065	A1066	A1067	A1068	A1069	A1070	A1071	A1072	A1073	A1074	A1075	A1076	A2000	A2001	A2002	A2003	A2004	A2005	A2006	A2007	A2008	A2009	A2010	A2011	A2012	A2013	A2014	A2015	A2016	A2017	A2018	A2019	A2020	A2021	A2022	A2023	A2024	A2025	A2026	A2027	A2028	A2029	A2030	A2031	A2032	A2033	A2034	A2035	A2036	A2037	A2038	A2039	A2040	A2041	A2042	A2043	A2044	A2045	A2046	A2047	A2048	A2049	A2050	A2051	A2052	A2053	A2054	A2055	A2056	A2057	A2058	A2059	A2060	A2061	A2062	A2063	A2064	A2065	A2066	A2067	A2068	A2069	A2070	A2071	A2072	A2073	A2074	A2075	A2076
Methanosphaera_uncl|cd182878138dd6ebff88bd38cfd432c8	0.008841375325050563	0.07520544533908857	0.016298227938126	0.0	0.010999281092739037	0.0	0.009332321699544765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010258915486077186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09875449476262442	0.02153211300391493	0.0	0.026860622462787552	0.010240865148287728	0.010705634132999922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001712178417771534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanomethylophilaceae_uncl|9af52a9758c50a5a0cdfc9eb06d55d6f	0.0036983530771453337	0.0	0.004089373555384342	0.01726551563229118	0.012221423436376708	0.021039022096850022	0.019878603945371776	0.047491507708387774	0.007736634297300181	0.015122265122265123	0.013208868144690782	0.025902081149872736	0.05533315053468604	0.0395090141925585	0.02164142647777235	0.08569563595673256	0.09580881818842159	0.01804544779444527	0.046825396825396826	0.1135405851096317	0.16180469715698392	0.12248356266522063	0.1232970415550362	0.16991190168901857	0.14892940428238288	0.09015888656238454	0.04127809203485706	0.018278497839813893	0.011260895457744573	0.04373392135244395	0.02321577339627881	0.07411734164070613	0.046418539325842695	0.09081275340950977	0.053948936704096354	0.09167786738351255	0.05357355214650969	0.06210447280918159	0.046969299396483866	0.08925408384176343	0.061042326518859776	0.07254425546685178	0.12312287397328465	0.10764656552565373	0.06059067445206059	0.07769865331735176	0.13830113462128182	0.05956350409214914	0.030017867778439546	0.12144537096429335	0.057927093254827255	0.13115661317100166	0.11411187682374123	0.12796208530805686	0.1275417243641134	0.1515132874015748	0.11053020051666872	0.07202072538860103	0.06565086531226486	0.11922775893555962	0.0635593220338983	0.10649871170913255	0.08896423669976589	0.10771908368220519	0.05641500694766095	0.10524256651017215	0.11664475126013588	0.06650232812927966	0.04053097345132743	0.11519590905949831	0.04821994635454767	0.1278543212255516	0.134765625	0.1290660072284573	0.1153135821469796	0.14584529276693456	0.07972136222910217	0.0015852885225110971	0.0	0.0028039360914188976	0.008412098298676748	0.0035182679296346412	0.009913157463542521	0.0014065796671094788	0.0179944510503369	0.0034118332362486478	0.02947860528537108	0.027119536598209586	0.03164693218514532	0.013662736290473517	0.0451950062905255	0.004771642808452625	0.04225995583644255	0.0209442491210447	0.022114786271600212	0.006848713671086136	0.058034956728321735	0.014409771924801985	0.06939119766906916	0.029139190875066834	0.06687071403665104	0.030509029853802366	0.05602885869982347	0.027894197634348514	0.018517021104552438	0.03168946253130418	0.043176231698193866	0.037351982833982354	0.03442748623597463	0.027517265471743744	0.028489056978113957	0.027491527768172073	0.04930904522613065	0.04674386984856299	0.03769604050917786	0.03473521081601026	0.027056221387788695	0.038477282030290626	0.06540642722117203	0.05905031163657393	0.053216409393957595	0.07668351157597837	0.093487175922708	0.06819216757741348	0.03581239190151592	0.07770236550553948	0.12438217022627307	0.05752127761308214	0.14057063326374392	0.11742188621465142	0.11898952203243864	0.13475618179306534	0.15027618017197197	0.09708356518608229	0.06328713706065237	0.06109243164372264	0.12052572706935123	0.06257529586847141	0.11066883782642783	0.09288963370840315	0.1214040643969385	0.055814821728579427	0.10409781890284203	0.11613138686131387	0.07625308134757601	0.04333231614281355	0.11174938213880169	0.04905645290260675	0.12530760901663549	0.0939316048278945	0.11658761697218305	0.10653077781158098	0.13361984762648954	0.09799276898142376
Methanosphaera|930a68a15f032b4a2608dee4d460b978	0.0	0.0	0.005393231790434422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000821827744904668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015659718548301768	0.0	0.0	0.0	0.0063296085019926545	0.001426872770511296	0.0022468170092369145	0.005129537043049153	0.003686150605581885	0.0	0.005427662361968931	0.002612987515726314	0.0032601286268930975	0.0027411863245260033	0.007332998493219488	0.005073955291752429	0.009175520238826939	0.0008484642796538266	0.006393739860673728	0.006287379236313449	0.011406166458741757	0.008446011390492426	0.012981694582087719	0.002839818865607491	0.01690416317407097	0.0012937656666936201	0.0038528221922558272	0.0016030779095864058	0.0022252245092585234	0.002787650707366367	0.002687232956224975	0.001829003658007316	0.004495469949512414	0.003993180186647524	0.003985184490599653	0.0029537942190027426	0.0021375514348314006	0.0	0.0	0.0	0.0	0.0010210823472881253	0.0025854977083088495	0.0027802877597831377	0.001138433515482696	0.0	0.005988621618924044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007201073614611633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanomethylophilaceae_uncl|1ec4266253a3bbc4963197adaaac1802	0.041086391216411444	0.06781771395368141	0.06246666271558111	0.0055996266915538965	0.020920201294033068	0.007757404795486601	0.02223065250379363	0.0	0.0	0.0	0.0	0.0	0.0	0.0017261219792865361	0.002344894968246214	0.0	0.0	0.0	0.0	0.0	0.0	0.0014912221243136988	0.0	0.0	0.0016959932160271359	0.0018475181672619782	0.0033634000917290934	0.0	0.0	0.0	0.0	0.0	0.0	0.000783265757464062	0.0	0.0	0.0	0.0	0.0	0.0	0.002207505518763797	0.0017355085039916696	0.0	0.0007623694442326751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008290155440414507	0.005079006772009029	0.004000347856335334	0.005178907721280603	0.00241298924379371	0.00290627270525551	0.0028223340702761184	0.005280222325150533	0.0011248043818466353	0.004437869822485207	0.0005477951246233908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006605368843796237	0.01099588305800198	0.031583959369378904	0.007088846880907372	0.0	0.002785515320334262	0.007736188169102133	0.0023781212841854932	0.002829325122742781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000565642853102551	0.0015268632503101442	0.00038337678270203957	0.0009356620923186597	0.00127852466002867	0.004914206150948033	0.0	0.001629877991990314	0.0012937656666936201	0.0	0.0009618467457518436	0.0	0.0006969126768415917	0.000322467954746997	0.000744001488002976	0.0	0.0012114142139267768	0.0008908059449575695	0.008791054223222449	0.0071073585208144075	0.003703513193765753	0.0006651657797789603	0.0009924385633270322	0.0011565893465270193	0.0033035017118145235	0.0014690327888118462	0.003475359699728922	0.0036429872495446266	0.002848712992166039	0.00134743986425791	0.0	0.0007172229128813235	0.0	0.0	0.0	0.0	0.0	0.0	0.0059545765927175	0.0038063820338768003	0.003635346756152125	0.005598469279285664	0.0023520897412701285	0.002573617428776634	0.0	0.003920104536120963	0.0008812513769552765	0.004598540145985402	0.0	0.0	0.0	0.0	0.0	0.0	0.0007050378156646584	0.0008619815434540108	0.0	0.0
Methanobrevibacter|bbf2e69e6c98d4dfcbb8ad0df863bc8c	0.0	0.0	0.0	0.0031109037175299425	0.005823148813803019	0.0	0.0	0.0	0.001760751253868317	0.0016087516087516086	0.0018669778296382731	0.0	0.0	0.001981843753995653	0.00268685881778212	0.0	0.0	0.004010099509876726	0.0	0.0	0.0	0.001897919067308344	0.0	0.0	0.0038159847360610556	0.0009853430225397217	0.003669163736431738	0.0013847346848343857	0.0014617508526879974	0.0	0.0014995834490419328	0.0	0.0012640449438202246	0.0017508293402137855	0.002070133617715325	0.0016801075268817205	0.0014865025567843977	0.009975329829454038	0.014694305956441878	0.006199567014367251	0.01401286111910932	0.004251995834779591	0.001576371027959844	0.0038880841655866433	0.0069391554540069395	0.002961291687231192	0.006593069610548912	0.0	0.004407385348421679	0.0	0.0019049268334920772	0.0	0.0	0.0	0.0	0.0	0.0	0.008704663212435234	0.025018811136192625	0.006000521784503	0.013653483992467044	0.004989570978692078	0.003875030273674013	0.007620301989745519	0.011162575266327003	0.004156885758998435	0.0056432171816787205	0.0016433853738701725	0.002654867256637168	0.001174763319742934	0.0016459400146305778	0.0	0.0	0.0020448925242533764	0.0017699115044247787	0.0018297933409873708	0.0	0.0	0.0	0.0	0.0	0.0014884979702300405	0.0	0.0	0.0	0.0	0.0011038244269852607	0.0	0.0	0.0	0.0	0.00035565039566106516	0.0	0.0	0.0	0.0	0.0	0.0	0.0023002606962122373	0.0018267688469078595	0.0010848088024485684	0.0023751996396248823	0.0	0.002328397131414734	0.0008086035416835126	0.0	0.0	0.0	0.0	0.0004030849434337463	0.000651001302002604	0.0013486409848537243	0.0	0.0007970368981199306	0.018215064350516914	0.013039063752471543	0.0067897741885705465	0.003018829308227589	0.0027410207939508506	0.005333161986763478	0.0063667487536789	0.004348337054883065	0.002085215819837353	0.00273224043715847	0.0	0.00134743986425791	0.0	0.0026776322080902743	0.0007886801206216655	0.0	0.0	0.0	0.0013951369511986788	0.0011128931949854343	0.011171418032354956	0.029753219564803653	0.006319910514541387	0.010771738360144568	0.004523249502442555	0.004309312903998085	0.006993929796780153	0.010220272540601082	0.0031394580304031725	0.005693430656934307	0.0	0.0	0.0	0.001719174796097873	0.0	0.0013410818059901655	0.0016023586719651327	0.001977487070276848	0.0	0.0
uncl_Methanobacteriales|95cb9eafd8e1fe8fc1e26fc59b783f80	0.005663103149378792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001354942936057116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanobacteriaceae_uncl|ecc1a99eb7d06dfc417006ef112d1100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015899936400254398	0.0	0.0	0.00011077877478675086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029730051135687955	0.0	0.0	0.0	0.00028793550244745177	0.0	0.0	0.0	0.0	0.0	0.00030665440049064706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012301636117603641	0.0	0.0	0.0	0.0	8.179624555232915e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.175660160734788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.573500550476281e-05	0.0	0.0	0.0	0.0	0.0	7.748634303204061e-05	0.00020475858962283467	0.0	0.0006519511967961255	0.0	0.0	0.0	0.0	0.0002090738030524775	5.37446591244995e-05	6.2000124000248e-05	0.0	0.00013460157932519741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019962072063080147	0.0	0.0	0.0	0.0	9.56892014736137e-05	0.0002762812543168946	8.541654803257217e-05	0.0	0.0	0.0	0.0	0.00014173339947558643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010140959334753067	0.0	0.0
Methanobrevibacter|238a9a3f67ebdfc62687f46b21ce3031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043859649122807015	0.0	0.0	0.006427221172022685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanobacteriaceae|a86a104c488483155f1a146cb2454b8f	0.0	0.0	0.006637823742073135	0.0	0.0	0.009637987776210626	0.0040212443095599395	0.001567807682257643	0.005495678156013232	0.005083655083655084	0.004620770128354726	0.010330887857463692	0.0044420071291472445	0.006265183480373354	0.009233023937469468	0.008485639686684074	0.003849785719474105	0.039061339670280706	0.008333333333333333	0.007390215598851768	0.0030902348578491965	0.019385887616078085	0.006099298865644417	0.007519218899051681	0.022683909264362943	0.0251262470747629	0.034474850940223206	0.004098814667109782	0.00622597585404147	0.009712815666509162	0.006164954179394612	0.013953790238836968	0.01720505617977528	0.012578326575746406	0.01599648704598206	0.017697132616487456	0.013556903317873707	0.01115520755121742	0.011283127787982157	0.010332611690612083	0.013436990114214417	0.005727178063172509	0.00406537791421223	0.0028207669436608983	0.003554201574003554	0.0038073750264401044	0.004063170806501073	0.007578053955744165	0.03561643835616438	0.010049176822749625	0.009091696250757642	0.009822910902047594	0.009871484447755634	0.007655851257746992	0.013993149187377013	0.01390255905511811	0.010579407061139131	0.008290155440414507	0.014296463506395787	0.010957474563005479	0.013983050847457627	0.0075252545908142815	0.005247436828933559	0.00550355143703843	0.007225567392311255	0.0022496087636932707	0.0043830813061582295	0.007450013694878115	0.012876106194690266	0.013578881901734504	0.008839307485979029	0.006840736101743906	0.018136160714285716	0.009416016739585314	0.012312427856868027	0.013884902411021815	0.006243550051599587	0.0	0.0	0.0017458470003174267	0.0	0.0	0.004096346059315091	0.0029694459638977887	0.0	0.005741865690272114	0.00467502110252581	0.0	0.0	0.0	0.008709958385754378	0.00829850923209152	0.006396101423894007	0.010949271722752386	0.01292422574314298	0.01066818860303802	0.0026019571242717346	0.005534879282374273	0.014798343812298727	0.017777579754054536	0.013211421486962922	0.028952864572668824	0.00782868984572876	0.044286113439508244	0.0020215088542087814	0.0031785783086110578	0.0027074204695237076	0.010887705634586346	0.0043208585964178686	0.005670061537634698	0.006603013206026412	0.012829379625146967	0.011127063890882987	0.009470673730601528	0.0	0.004649174370758296	0.00509233064142791	0.0045026606631191155	0.0024574669187145556	0.0030842382574053848	0.0018019100246261038	0.007638970501821601	0.0	0.0034153005464480873	0.00661308373181402	0.009581794590278471	0.010610801251530404	0.010184565362914793	0.011319879378334494	0.012967127613761424	0.008468494330414812	0.014435695538057743	0.013837480781276692	0.011718110700140748	0.007746219107340465	0.011672904903888854	0.007550335570469799	0.012756005952802778	0.005066039442735661	0.005566195834330859	0.009633148588017946	0.006486839649057308	0.002203128442388191	0.005620437956204379	0.007641741988496303	0.013426914861153494	0.009952574978291363	0.007876219414680953	0.007628703612560291	0.011175681716584712	0.00410203820023074	0.00902545380793023	0.012697792537605002	0.008976436853260192
Candidatus_Methanomethylophilus_uncl|ac644ff099822bcbd5148ad7f2572b89	0.0	0.0	0.0	0.0	0.0	0.0	0.0005311077389984826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007459903021260724	0.0022517614585603253	0.0	0.0	0.0	0.0021631644004944375	0.0	0.0008550418970529556	0.0	0.0006359974560101759	0.0005542554501785934	0.0	0.0	0.0	0.0	0.0	0.0005841121495327102	0.0	0.000783265757464062	0.0	0.0009520609318996416	0.0005351409204423831	0.0	0.0	0.0	0.0	0.0	0.0024060399900439726	0.0011435541663490127	0.000676990776000677	0.001551152788549672	0.0023765716038025146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001128668171557562	0.0015653535090007827	0.0023069679849340866	0.0018813136477035704	0.0033906514894647614	0.0013170892327955218	0.002176933765632237	0.0013693270735524257	0.004657023887793118	0.0	0.0	0.0	0.0	0.0012525291453897292	0.0	0.000523112041088073	0.0	0.0006099311136624569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046005213924244745	0.0	0.0	0.0	0.0	0.0005122473689112415	0.0	0.0	0.0	0.0	0.0	0.0	0.00031000062000124	0.0	0.0	0.00042196071076937503	0.0	0.0010153369315449154	0.0016974435471426366	0.0011768317642243144	0.0007561436672967864	0.0014778641650067467	0.0013814643522133462	0.0007638970501821601	0.0016681726558698826	0.001138433515482696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029458937514320317	0.0005269536807714602	0.00171287191524456	0.001621923937360179	0.002338601091347176	0.0025330197213678306	0.002813023701220972	0.0	0.0021467239126376704	0.0017074245428508482	0.0031386861313868614	0.0	0.0	0.0	0.0002798656644810491	0.001132001181218624	0.0	0.0005127547750288425	0.00045634317006388805	0.0	0.0006233636703652911
Methanobrevibacter|0fcc4ef5807ce66c33e6653abcfefc6e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007937359219135472	0.009446339543426921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032605969400551793	0.0015653535090007827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013210737687592475	0.0	0.0	0.004347826086956522	0.0	0.00942159593642471	0.003047589278737204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033757648217174205	0.0022444290065729705	0.0	0.0	0.0	0.0	0.0	0.0	0.0006950719399457844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methanimicrococcus_unid_methanogen|48e85a9a857b4a2519ae19161151bd77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005374702253710377	0.004573547589616811	0.0	0.0	0.0034790415801582405	0.002702989188043248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007371913011426465	0.0	0.0012880824372759857	0.0	0.0	0.0	0.001082464081873647	0.0	0.0028635890315862546	0.0	0.024167111382175803	0.0	0.0523161531410844	0.0052897884084636615	0.0	0.0	0.0	0.0	0.0011068068622025456	0.0	0.03033175355450237	0.0	0.05887057086614173	0.0003690490835281092	0.0	0.0	0.0011305330898338985	0.0	0.0031900535765408368	0.0	0.024413189707888423	0.0002315886984715146	0.04699726134585289	0.0030681569143107606	0.0	0.0	0.000414622348144565	0.0	0.0028904518739762985	0.0	0.03709339927715427	0.0	0.048686854190585535	0.00108359133126935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032465424323095904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011501303481061186	0.0	0.0	0.0	0.0	0.00032597559839806276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002148997134670487	0.001275992438563327	0.004240827603932404	0.00036038200492522073	0.006933834763191914	0.003475359699728922	0.003870673952641166	0.0	0.0	0.0	0.0	0.0009278589654372535	0.0	0.03277355150471269	0.0	0.04677979613917203	0.0016038754868907728	0.0	0.0003171985028230667	0.0013422818791946308	0.0	0.0036185996019540436	0.0	0.017946687780416998	0.0011200298674631324	0.048799294998898436	0.0038686131386861315	0.0003286770747740345	0.0	0.0	0.0	0.001968697706467172	0.0003352704514975414	0.033136777336238946	0.0005577527634114187	0.04310737774304877	0.001059718239620995
Methanobacteriaceae_uncl|442791b78062a54bbb568e4b24fe2e6f	0.0	0.0	0.00195578735257512	0.0	0.0	0.0020568876351669016	0.0	0.001110530441599164	0.00971080994557678	0.004375804375804376	0.004667444574095682	0.0034436292858212305	0.0	0.0	0.00908646800195408	0.005128683327116747	0.002760223723396528	0.013961087182533789	0.004232804232804233	0.004886092957918525	0.0031520395550061805	0.00867620145055243	0.004218206692127914	0.006621401717075361	0.027559889760440957	0.022539721640596134	0.034551291851398866	0.005428159964550792	0.006442531535921173	0.005355174043156403	0.006109414051652319	0.0053219106957424715	0.00723314606741573	0.01575746406192407	0.012232607741045103	0.020161290322580645	0.009989297181591153	0.006757481497372091	0.007478352138546313	0.005215508758118481	0.006238602553028122	0.004859423811176675	0.0	0.001905923610581688	0.0027925869510027927	0.002044701403088204	0.0018399264029438822	0.005228857229463474	0.012983918999404407	0.0	0.004502554333708546	0.002836192584394023	0.001738374619730552	0.0038643820634341962	0.005320311930617302	0.0078125	0.005166687169393529	0.008082901554404146	0.005517933283170303	0.009348639012088008	0.004849340866290019	0.004621487873706597	0.003350286590780657	0.0046568512159555955	0.00555812876331635	0.0018583724569640062	0.0031229454306377384	0.006847439057792386	0.011371681415929204	0.004077119756754889	0.0044501341136308215	0.0023123614991810387	0.0	0.007323568575233023	0.008118507118122354	0.012306257175660161	0.00304437564499484	0.0	0.0	0.0007935668183261031	0.0	0.0	0.0	0.0	0.003963535473642489	0.014479487392860115	0.00973962729692877	0.003686150605581885	0.004090419806243272	0.010106681639528355	0.004935643085260815	0.006253519457040396	0.0038833472930785047	0.016875941737820192	0.017854578526638264	0.014355957502853631	0.0015837999886871429	0.014791487737379521	0.007859224045391812	0.022233113527000536	0.012436558056642517	0.04869159261231008	0.008442704735589838	0.0797243177796405	0.007560443114740843	0.007513003274898863	0.008229133269210216	0.009059842644838273	0.010035542546518922	0.008572273130357671	0.012803025606051212	0.014489245452659243	0.021715721464465182	0.014581086783252848	0.0029537942190027426	0.004969807085983007	0.004063576976492979	0.003274662300450266	0.0019848771266540643	0.0034697680395810574	0.0023424830320139347	0.00458338230109296	0.0046569819976367555	0.004667577413479053	0.012310509716146098	0.013174967561632897	0.0017231215707613477	0.004016448312135412	0.004036186499652053	0.0028231015838078377	0.003731878857470934	0.0051112032048625505	0.00785832241899664	0.006153644725213577	0.00569109975233177	0.0055192539491213605	0.008109619686800894	0.005244135780596698	0.0036185996019540436	0.002573617428776634	0.0	0.0055534814261713646	0.00126679885437321	0.0048175182481751825	0.007395234182415777	0.00984131827891364	0.0035401776768418944	0.004837677914600992	0.002953046559700758	0.004358515869468038	0.006537623381617741	0.005577527634114187	0.011590805495865077	0.005049245729958858
