featureid	rab.all	rab.win.Trt1	rab.win.Trt4	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
Methanimicrococcus_unid_methanogen|48e85a9a857b4a2519ae19161151bd77	-5.53536403827013	-8.39757136433922	-0.806704182925576	7.18225030769331	6.01560132079479	1.16797709463034	0.115234674916083	0.0110365015754399	0.0727658991675385	0.00902292152292152	0.0720434715747216
Methanomethylophilaceae_uncl|d2f4c2e460ea27e6b4b45e72bd385f51	1.23736906851175	0.78403558587941	1.79855929251581	0.954982274774245	0.55388386903526	1.74471992012752	0.0214861833620702	0.000498120533284483	0.00827594207309448	0.000950611888111888	0.0122787368881119
Methanomethylophilaceae_uncl|c795ee00534258677d0fb6e390f08c1d	-3.06545153240219	-1.618927256498	-7.87900262537851	-6.53777273523068	4.22488875976942	-1.49146811735167	0.0155970383678886	0.00178328252001728	0.0211573126347672	0.000409139471639472	0.00751687548562549
